date,Baseflow,Runoff,Direct Precip,PET,Creek Inflow,Dam Outflow,Obs
2020-12-02,11.551346875878513,0,0,-0.336735141,14.912207999999998,-11.7504,1.7344127418263078
2020-12-03,11.44717209987175,0,3.855281061444297,-0.538963302,9.5768352,-11.9232,1.7187951452531702
2020-12-04,11.310743009197022,0,0.3093403736219994,-0.428362176,9.0103104,-11.8368,1.7091902770407166
2020-12-05,11.278531060244058,0,0.1489333823999764,-0.382480737,9.018691200000001,-11.8368,1.7034166843912337
2020-12-06,11.124859755321713,0,0.15467018681360442,-0.478449586,8.932723199999998,-11.8368,1.722774409656725
2020-12-07,10.97223592465623,0,0,-0.369760618,8.787744,-11.7504,1.7868998335066937
2020-12-08,10.844528995970997,0.1618618372001464,3.391270501014111,-0.448377734,8.662982399999999,-11.7504,1.8327865972202235
2020-12-09,10.957346426327158,0,0,-0.479139153,8.549115839999999,-11.664,1.750456687461031
2020-12-10,11.806328104222695,0,0,-0.472295232,8.7607008,-11.664,1.7270108867098561
2020-12-11,13.516416269611646,14.928076441723324,22.862503625902296,-0.453337959,8.7351264,-11.664,1.7244405139199428
2020-12-12,13.977188032717345,0.095748046,0.3093403736217907,-0.720082688,8.612308800000001,-11.5776,1.7213698246360538
2020-12-13,14.136783795272756,0,0.9280211208605802,-0.726524254,22.958726400000003,-11.5776,1.7483599898175217
2020-12-14,14.14346586729236,0,1.5524386725125803,-0.58598065,24.829113600000003,-11.4912,1.7628440236574698
2020-12-15,13.985977887198347,0,0.15467018680839498,-0.387122701,11.319523199999997,-11.4912,1.7955304963502456
2020-12-16,13.926622147303519,0,0.6186807472437901,-0.387897655,10.359705600000002,-11.4048,1.8426657524196015
2020-12-17,13.744514966785676,0,0.3093403736219994,-0.137764635,10.4956128,-11.4048,1.762885307354405
2020-12-18,13.629422605474552,0,1.5409650636961605,-0.327951894,10.3392288,-11.3184,1.8017631151268945
2020-12-19,13.427745802289103,0.6795642219701137,3.5402038834140876,-0.475096194,10.2240576,-11.3184,1.7802844710342927
2020-12-20,13.311117070150678,0,0.15467018680818626,-0.452600523,10.099295999999999,-11.232,1.8463546370933912
